smiles,scores
C=C=C1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1O,4.483395120361072
C=Nc1nc2c(ncn2[C@H]2C[C@H](OO)[C@@H](CO)O2)c(=O)[nH]1,4.470173621462543
O=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(O)O)O2)c(=O)[nH]1,4.465669656170091
C=C(O)[C@H]1O[C@@H](n2c(O)nc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.46282709020611
C=C1[C@H](n2c(O)nc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1O,4.458323446481412
O=Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2=O)c(=O)[nH]1,4.454719258292107
CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N=O)nc32)C[C@@H]1O,4.449328347921299
Nc1nc2c(nc(O)n2[C@H]2C[C@H](O)[C@@H](C(O)O)O2)c(=O)[nH]1,4.4409331630806035
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2=C=O)c(=O)[nH]1,4.438932255639587
CC1=NC2(c3ccccc3)C(=O)N=C(N)N=C2N1C1CC(O)C(CO)O1,4.436066987564324
C=Nc1nc2c(nc(C)n2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.428034377655502
C=C1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](C(C)O)[C@H]1O,4.4277543146949965
C=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COO)O2)c(=O)[nH]1,4.425856541931904
C=C1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](C(O)O)[C@H]1O,4.425517778465219
CC(O)[C@H]1O[C@@H](n2c(O)nc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.4219510758286
C=C1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1OO,4.40072642009582
C=Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2C)c(=O)[nH]1,4.400198374446498
C=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(=C)[C@@H]1O,4.398466766319469
O=Nc1nc2c(ncn2[C@H]2C[C@H](OO)[C@@H](CO)O2)c(=O)[nH]1,4.396418210771538
CC1(c2ccccc2)N=C2C(=O)N=C(N)N=C2N1C1CC(O)C(CO)O1,4.392112087669698
Nc1nc2c(nc(O)n2[C@@H]2O[C@H](CO)[C@@H](O)C2=O)c(=O)[nH]1,4.377491057817446
Nc1nc2c(nc(O)n2[C@H]2C[C@H](OO)[C@@H](CO)O2)c(=O)[nH]1,4.370914218504309
CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(=O)[C@@H]1O,4.365825569755726
Nc1nc2c(ncn2[C@@H]2O[C@H](C(O)O)[C@@H](O)C2=O)c(=O)[nH]1,4.363589033525946
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(O)OO)O2)c(=O)[nH]1,4.356466013703792
C=C=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.356089284817306
C=C1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](COO)[C@H]1O,4.355463820626324
Cc1nc2c(=O)[nH]c(N=O)nc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,4.353007321952584
O=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COO)O2)c(=O)[nH]1,4.352101131240899
C=C1[C@H](n2cnc3c(=O)[nH]c(NO)nc32)O[C@H](CO)[C@H]1O,4.344656658822611
O=c1[nH]c(NO)nc2c1nc(O)n2[C@H]1C[C@H](O)[C@@H](CO)O1,4.334298303384944
C=C=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.331094873092267
Nc1nc2c(nc(O)n2[C@H]2C[C@H](O)[C@@H](COO)O2)c(=O)[nH]1,4.325833051395556
CC1[C@H](n2cnc3c(=O)[nH]c(N=O)nc32)O[C@H](CO)[C@H]1O,4.32517131874358
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(O)=C=O)O2)c(=O)[nH]1,4.314842069963195
C=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(=O)O)O2)c(=O)[nH]1,4.313555332562663
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OO)C2=O)c(=O)[nH]1,4.311824563331895
C=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NO)nc32)C[C@@H]1O,4.309076817973805
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2=CO)c(=O)[nH]1,4.308716340520224
C=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(=O)[C@@H]1O,4.308005227857931
C=C(O)[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.300630329072506
CC1[C@H](n2c(O)nc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1O,4.298773747893377
C=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1OO,4.297933051395555
CC(OO)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.297459912908035
C=C1[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1O,4.29612668534781
C=C(OO)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.292172573941974
O=c1[nH]c(NO)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](C(O)O)O1,4.287560372350462
Nc1nc2c(ncn2[C@@H]2O[C@H](COO)[C@@H](O)C2=O)c(=O)[nH]1,4.287417136276192
Cc1nc2c(=O)[nH]c(N)nc2n1[C@H]1C[C@H](O)[C@@H](C(O)O)O1,4.278736401946999
Nc1nc2c(ncn2[C@H]2C[C@H](OO)[C@@H](C(O)O)O2)c(=O)[nH]1,4.27856992142208
O=C1[C@H](n2cnc3c(=O)[nH]c(NO)nc32)O[C@H](CO)[C@H]1O,4.276609974472478
CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NO)nc32)C[C@@H]1O,4.27121906410167
O=c1[nH]c(N=CO)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,4.268043243366062
CC1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](C(O)O)[C@H]1O,4.266767270160584
CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1OO,4.262228613173288
Cc1nc2c(=O)[nH]c(N)nc2n1[C@H]1C[C@H](O)[C@@H](C(C)O)O1,4.259754314694998
Nc1nc2c(nc(OO)n2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.252393528849137
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(O)C=O)O2)c(=O)[nH]1,4.250676623783368
C=Nc1nc2c(ncn2[C@H]2C[C@H](OC)[C@@H](CO)O2)c(=O)[nH]1,4.249379097342594
C=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(C)[C@@H]1O,4.2491753673265755
C=CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.246940549512811
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(O)=CO)O2)c(=O)[nH]1,4.243756393570621
C=Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2O)c(=O)[nH]1,4.238862034923951
O=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(=O)O)O2)c(=O)[nH]1,4.238528276859746
COC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.228506066754189
O=c1[nH]c(NO)nc2c1ncn2[C@H]1C[C@H](OO)[C@@H](CO)O1,4.2213277283725805
Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)C1=O,4.215294296683842
C=C1[C@H](n2cnc3c(=O)[nH]c(NC)nc32)O[C@H](CO)[C@H]1O,4.213120584552054
Cc1nc2c(=O)[nH]c(N)nc2n1[C@H]1C[C@H](OO)[C@@H](CO)O1,4.211513953252319
C=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COC)O2)c(=O)[nH]1,4.211442982609869
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(O)(O)O)O2)c(=O)[nH]1,4.210742069963194
CC=C1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1O,4.210699894896881
Nc1nc2c(nc(O)n2[C@H]2C[C@H](O)[C@@H](C(=O)O)O2)c(=O)[nH]1,4.209806847291128
C=Cc1nc2c(=O)[nH]c(N)nc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,4.20703543866346
CNc1nc2c(nc(O)n2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.202762229114388
Nc1nc2c(ncn2[C@H]2C[C@H](OO)[C@@H](COO)O2)c(=O)[nH]1,4.201750674917562
CC=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.198780266249665
O=C=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.197951196429947
CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(C)[C@@H]1O,4.191631991408713
C=C1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1OC,4.180142865719163
O=c1[nH]c(N(O)O)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,4.178715279512266
C=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC)nc32)C[C@@H]1O,4.177540743703247
O=c1[nH]c(NO)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](COO)O1,4.177010648841943
CC=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.177001261618996
CO[C@H]1C[C@H](n2cnc3c(=O)[nH]c(N=O)nc32)O[C@@H]1CO,4.1756236866515914
Cc1nc2c(=O)[nH]c(NO)nc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,4.174898038132957
Nc1nc2c(nc(C=O)n2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.174110239724467
Cc1nc2c(=O)[nH]c(N)nc2n1[C@H]1C[C@H](O)[C@@H](COO)O1,4.166432786143566
O=Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2O)c(=O)[nH]1,4.163834979221034
Nc1nc(=O)c2ncn(C3(O)CC(O)C(CO)O3)c2n1-c1ccccc1,4.162075673452009
CNc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(O)O)O2)c(=O)[nH]1,4.156024298079904
CC1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1OO,4.153619859857638
C=C1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](C(=O)O)[C@H]1O,4.152760693444975
CC1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](COO)[C@H]1O,4.148986172854986
CC1[C@H](n2cnc3c(=O)[nH]c(NO)nc32)O[C@H](CO)[C@H]1O,4.147062034923952
CO[C@H]1C[C@H](n2c(O)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,4.146312892244361
CNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2=O)c(=O)[nH]1,4.14507390020192
CC(O)(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.144409276440927
COC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.1421371012369494
CNc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(C)O)O2)c(=O)[nH]1,4.139682989831114
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N=O)nc32)C[C@@H]1O,4.137687571918866
C=C1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](COC)[C@H]1O,4.137353475798738
Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)C1C,4.136576986759774
Nc1nc2c(nc(O)n2[C@@H]2O[C@H](CO)[C@@H](O)C2O)c(=O)[nH]1,4.136027998905524
O=c1[nH]c(NOO)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,4.133881053014041
C=C(OC)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.129532786143566
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2C=O)c(=O)[nH]1,4.125158851900078
C=CC1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1O,4.121195987178593
Nc1nc2c(ncn2[C@H]2C[C@H](OOO)[C@@H](CO)O2)c(=O)[nH]1,4.116782226416909
CO[C@H]1C(=O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,4.112093794101124
COC[C@H]1O[C@@H](n2c(O)nc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.107722706567968
Nc1nc2c(ncn2[C@@H]2O[C@H](C(O)O)[C@@H](O)C2O)c(=O)[nH]1,4.106827189188923
CCC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.094329674181245
C=CNc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.092952760967107
CNc1nc2c(ncn2[C@H]2C[C@H](OO)[C@@H](CO)O2)c(=O)[nH]1,4.092021079089661
C=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1OC,4.0919094439684995
Nc1nc(=O)c2ncn(C3CC(O)C(O)(CO)O3)c2n1-c1ccccc1,4.087816663968343
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(O)CO)O2)c(=O)[nH]1,4.080734183465067
C=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(O)[C@@H]1O,4.0794701041686805
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2(O)O)c(=O)[nH]1,4.07627648291866
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OO)C2O)c(=O)[nH]1,4.075766278955782
CN(O)c1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.072584510281496
CO[C@H]1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(O)O,4.072546313995025
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(=O)[C@@H]1O,4.069306791448605
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COOO)O2)c(=O)[nH]1,4.064356933066193
Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)C2=O)c(=O)[nH]1,4.062299154983437
O=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NO)nc32)C[C@@H]1O,4.060418993040118
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2OO)c(=O)[nH]1,4.057973971263474
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(=O)OO)O2)c(=O)[nH]1,4.057041008955237
Nc1nc2c(ncn2[C@H]2C[C@H](OO)[C@@H](C(=O)O)O2)c(=O)[nH]1,4.056463290122345
CO[C@H]1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(C)O,4.056205005746233
CC1(n2cnc3c(=O)nc(N)n(-c4ccccc4)c32)CC(O)C(CO)O1,4.055665136044212
C=CO[C@H]1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,4.048844547147027
CNc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COO)O2)c(=O)[nH]1,4.0477039995590225
Cc1nc2c(=O)[nH]c(N)nc2n1[C@H]1C[C@H](O)[C@@H](C(=O)O)O1,4.047610086157526
CC1(CO)OC(n2cnc3c(=O)nc(N)n(-c4ccccc4)c32)CC1O,4.043778307803959
CNc1nc2c(nc(C)n2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.043361963862399
COO[C@H]1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,4.03834963189279
CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(O)[C@@H]1O,4.031691910437052
C=C1C(O)C(CO)OC1n1cnc2c(=O)nc(N)n(-c3ccccc3)c21,4.018932996950429
CC(C)(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,4.016247333121089
CNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2C)c(=O)[nH]1,4.015525960653394
C=Nc1nc(=O)c2ncn(C3CC(O)C(CO)O3)c2n1-c1ccccc1,4.014458500325247
CC1(C)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,4.01061656389032
CONc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.009002826156154
C=C(O)C1OC(n2cnc3c(=O)nc(N)n(-c4ccccc4)c32)CC1O,4.004923724031566
Nc1nc(=O)c2ncn(C3(c4ccccc4)CC(O)C(CO)O3)c2n1-c1ccccc1,4.003950986322705
O=CNc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,4.002802565399961
CC(O)C1OC(n2cnc3c(=O)nc(N)n(-c4ccccc4)c32)CC1O,4.002416829503207
CO[C@H]1C[C@H](n2cnc3c(=O)[nH]c(NO)nc32)O[C@@H]1CO,4.0005332042526325
Nc1nc2c(ncn2C2(O)CC(O)C(CO)O2)c(=O)n1-c1ccccc1,4.00028810759321
Nc1nc2c(nc(CO)n2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,3.9984383564353436
Nc1nc(=O)c2ncn(C3CC(O)C(CO)(c4ccccc4)O3)c2n1-c1ccccc1,3.9953834841619447
C=COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,3.994023165139204
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2CO)c(=O)[nH]1,3.9879482418205026
Nc1nc(=O)c2ncn(C3CC(O)C(C(O)O)O3)c2n1-c1ccccc1,3.9878284658650758
Nc1nc2c(ncn2[C@@H]2O[C@H](COO)[C@@H](O)C2O)c(=O)[nH]1,3.987649833332439
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1OO,3.987337115595528
CO[C@H]1C[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,3.986912626992373
O=c1[nH]c(NO)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)C1O,3.9857256954014044
Nc1nc2c(ncn2[C@H]2C[C@H](OC=O)[C@@H](CO)O2)c(=O)[nH]1,3.9812096058171704
CO[C@H]1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COO,3.9809561507976143
COc1nc2c(=O)[nH]c(N)nc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,3.9805123617403826
CC1(O)CC(n2cnc3c(=O)nc(N)n(-c4ccccc4)c32)OC1CO,3.9754314163392586
CC1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,3.9748174725897343
Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)C1O,3.97383123777192
O=Nc1nc(=O)c2ncn(C3CC(O)C(CO)O3)c2n1-c1ccccc1,3.971997585564332
CO[C@H]1C(C)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,3.9692416105207684
CCC1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@H]1O,3.969169992483633
CC1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](C(=O)O)[C@H]1O,3.967979415909573
Nc1nc(=O)c2ncn(C3OC(CO)C(O)C3=O)c2n1-c1ccccc1,3.964868508014707
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NO)nc32)C[C@@H]1O,3.9625970895199085
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COC=O)O2)c(=O)[nH]1,3.961944677525125
O=c1[nH]c(NCO)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,3.9500651468862706
Nc1nc2c(ncn2[C@H]2C[C@H](OCO)[C@@H](CO)O2)c(=O)[nH]1,3.9489199056867914
COC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]c(N)nc32)C[C@@H]1O,3.9483224413159785
COOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,3.945829162531643
Nc1nc(=O)c2nc(O)n(C3CC(O)C(CO)O3)c2n1-c1ccccc1,3.942466189784991
Nc1nc(=O)c2ncn(C3CC(OO)C(CO)O3)c2n1-c1ccccc1,3.9410345918013387
CC1C(O)C(CO)OC1n1cnc2c(=O)nc(N)n(-c3ccccc3)c21,3.933963720967906
Nc1nc(=O)c2ncn(C3CC(O)(c4ccccc4)C(CO)O3)c2n1-c1ccccc1,3.932285472061686
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(C)[C@@H]1O,3.9308758280274
CNc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(=O)O)O2)c(=O)[nH]1,3.9288829187695598
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COCO)O2)c(=O)[nH]1,3.9168742733530255
Nc1nc(=O)c2ncn(C3CC(O)C(C(O)c4ccccc4)O3)c2n1-c1ccccc1,3.91466493691813
CCc1nc2c(=O)[nH]c(N)nc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,3.9142967118730088
