smiles,scores
Nc1ccn(C2CC(O)C(C(O)OO)O2)c(=O)n1,4.28523762979783
CC1(COO)OC(n2ccc(N)nc2=O)CC1O,4.284972274267053
CCC1(n2ccc(N)nc2=O)CC(O)C(CO)O1,4.284019997971919
Nc1ccn(C2CC(O)C(O)(C(O)O)O2)c(=O)n1,4.280428298599862
C=C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,4.27632187552294
Cc1cc(N)nc(=O)n1C1CC(O)C(O)(CO)O1,4.268485990907555
C=C(O)C1(C)OC(n2ccc(N)nc2=O)CC1O,4.2683532985998625
C=C1C(O)C(CO)OC1n1cc(O)c(N)nc1=O,4.260711952446016
Nc1ccn(C2CC(O)C(C(O)=C=O)O2)c(=O)n1,4.260614346480554
C=Nc1ccn(C2CC(O)C(CO)(c3ccccc3)O2)c(=O)n1,4.260431595285924
Nc1cc(O)n(C2OC(CO)C(O)C2=O)c(=O)n1,4.2598956062921705
CC1(CO)OC(n2ccc(NO)nc2=O)CC1O,4.2557681926344
Nc1ccn(C2OC(CO)C(OO)C2=O)c(=O)n1,4.253258930467995
Nc1cc(O)n(C2CC(OO)C(CO)O2)c(=O)n1,4.252812462650098
CC1C(O)C(CO)OC1(C)n1ccc(N)nc1=O,4.249827739687941
Nc1ccn(C2OC(CO)C(O)C2=CO)c(=O)n1,4.249579809588873
C=C(O)C1OC(n2ccc(N)nc2=O)C(=O)C1O,4.249236952446016
COC1CC(C)(n2ccc(N)nc2=O)OC1CO,4.249158773482122
O=Nc1ccn(C2CC(O)C(COO)O2)c(=O)n1,4.2443926447537095
O=Nc1ccn(C2(c3ccccc3)CC(O)C(CO)O2)c(=O)n1,4.244059050907227
CC1(O)CC(n2ccc(N)nc2=O)OC1(C)CO,4.241053298599862
C=C(O)C1OC(n2ccc(N)nc2=O)CC1(C)O,4.240897529369095
C=C(O)C1OC(n2ccc(N)nc2=O)CC1OO,4.240599589808655
C=C1C(n2ccc(N)nc2=O)OC(CO)C1(O)O,4.240463124834525
CC1(OO)CC(n2ccc(N)nc2=O)OC1CO,4.239604927328276
CC1(CO)OC(n2ccc(N)nc2=O)C(=O)C1O,4.239155221676785
C=C1C(O)C(CO)OC1n1ccc(NO)nc1=O,4.23621403250881
C=C(O)C1OC(n2cc(O)c(N)nc2=O)CC1O,4.233827337061401
C=C(OO)C1OC(n2ccc(N)nc2=O)CC1O,4.233781065475844
C=Nc1ccn(C2CC(O)C(C(=O)O)O2)c(=O)n1,4.231458302524509
C=Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1O,4.22937572795622
Cc1cc(N)nc(=O)n1C1(C)CC(O)C(CO)O1,4.225046567830633
Nc1ccn(C2OC(COO)C(O)C2=O)c(=O)n1,4.224368506606142
CC(O)C1(C)OC(n2ccc(N)nc2=O)CC1O,4.223398893534094
Nc1ccn(C2CC(O)(O)C(O)(CO)O2)c(=O)n1,4.2197054325268315
Nc1ccn(C2CC(OO)C(C(O)O)O2)c(=O)n1,4.217679966574744
CC1(n2ccc(N)nc2=O)CC(O)C(C(=O)O)O1,4.217431183215247
CC1(O)C(=O)C(n2ccc(N)nc2=O)OC1CO,4.215786952446018
CC(OO)C1OC(n2ccc(N)nc2=O)CC1O,4.215393673753875
CC(O)C1OC(n2ccc(N)nc2=O)CC1(C)O,4.215131585841787
Nc1nc(=O)n(C2CC(O)C(C(O)O)O2)cc1O,4.207828298599862
C=CC1(O)CC(n2ccc(N)nc2=O)OC1CO,4.207563797030005
CC1(O)CC(n2ccc(N)nc2=O)OC1C(O)O,4.204877337061402
CC1C(O)C(CO)OC1n1ccc(N=O)nc1=O,4.2033701258731835
Cc1cc(N)nc(=O)n1C1CC(O)C(C)(CO)O1,4.201510990907554
Nc1cc(OO)n(C2CC(O)C(CO)O2)c(=O)n1,4.200002101582594
CC1(C(O)O)OC(n2ccc(N)nc2=O)CC1O,4.199647529369093
Nc1cc(O)n(C2CC(O)C(COO)O2)c(=O)n1,4.1994510811744306
C=C(O)C1OC(n2ccc(NO)nc2=O)CC1O,4.197882792320428
CC1C(n2ccc(N)nc2=O)OC(O)(CO)C1O,4.197396970457172
CC1C(O)C(C(O)O)OC1n1ccc(N)nc1=O,4.19530273968794
O=c1nc(NO)cc(O)n1C1CC(O)C(CO)O1,4.1937430748949955
Nc1ccn(C2CC(O)(C=O)C(CO)O2)c(=O)n1,4.192731457940523
COC1(O)CC(n2ccc(N)nc2=O)OC1CO,4.191974158097508
CC1(O)CC(n2cc(O)c(N)nc2=O)OC1CO,4.188974452446017
Nc1ccn(C2(O)CC(O)C(CO)(c3ccccc3)O2)c(=O)n1,4.188021635966397
O=c1nc(N=CO)ccn1C1CC(O)C(CO)O1,4.18387387552294
CC(O)C1OC(n2ccc(N)nc2=O)CC1(O)O,4.182460990907555
O=Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1O,4.178735539573176
Nc1nc(=O)n(C2OC(CO)C(O)C2=O)cc1O,4.178488875522939
Cc1cn(C2(C)CC(O)C(CO)O2)c(=O)nc1N,4.177799452446017
C=C(O)C1OC(c2ccccc2)(n2ccc(N)nc2=O)CC1O,4.176795434043321
Cc1cc(N=O)nc(=O)n1C1CC(O)C(CO)O1,4.176554063905984
Nc1ccn(C2CC(O)C(C(O)=CO)O2)c(=O)n1,4.1764721172811825
C=C(O)C1OC(n2ccc(N)nc2=O)C(C)C1O,4.174412355072556
C=Nc1ccn(C2CC(O)(c3ccccc3)C(CO)O2)c(=O)n1,4.174035855640954
CC(O)C1OC(n2ccc(N)nc2=O)CC1OO,4.1736913189658065
C=C(O)C1OC(n2c(C)cc(N)nc2=O)CC1O,4.172835029369093
O=c1nc(NO)ccn1C1CC(O)C(C(O)O)O1,4.1724143464805525
C=C(O)C1OC(n2ccc(N)nc2=O)CC1(O)O,4.169417932526832
O=Nc1ccn(C2CC(O)C(CO)(c3ccccc3)O2)c(=O)n1,4.168463311262256
CC1(O)CC(n2ccc(N)nc2=O)OC1COO,4.167650139259203
C=C1C(O)C(CO)OC1n1c(C)cc(N)nc1=O,4.167486952446016
CC1C(n2ccc(N)nc2=O)OC(CO)C1(C)O,4.165666201226402
Nc1nc(=O)n(C2CC(O)(O)C(CO)O2)cc1O,4.165140047911446
COCC1OC(C)(n2ccc(N)nc2=O)CC1O,4.162764424973489
CC1C(n2ccc(N)nc2=O)OC(CO)C1(O)O,4.161945606292171
CC(O)C1OC(n2cc(O)c(N)nc2=O)CC1O,4.16012773968794
Nc1ccn(C2CC(O)C(C(O)C=O)O2)c(=O)n1,4.160017535606308
CC(O)C1OC(c2ccccc2)(n2ccc(N)nc2=O)CC1O,4.158123480900629
CNc1ccn(C2(C)CC(O)C(CO)O2)c(=O)n1,4.156932085884007
C=Nc1ccn(C2CC(OC)C(CO)O2)c(=O)n1,4.155708029369094
O=C1C(O)C(CO)OC1n1ccc(NO)nc1=O,4.155668977563756
C=CC(O)C1OC(n2ccc(N)nc2=O)CC1O,4.155595243612587
CC1(O)CC(n2ccc(NO)nc2=O)OC1CO,4.153945272697194
Nc1ccn(C2(c3ccccc3)CC(OO)C(CO)O2)c(=O)n1,4.153262364516693
Cc1cc(N)nc(=O)n1C1CC(O)C(C(O)O)O1,4.1468359909075545
Nc1ccn(C2(O)CC(O)C(C(O)c3ccccc3)O2)c(=O)n1,4.144729490516013
Nc1ccn(C2(c3ccccc3)CC(O)C(C(O)O)O2)c(=O)n1,4.141455289812551
Cc1cn(C2CC(O)C(O)(CO)O2)c(=O)nc1N,4.141435990907555
CC1C(O)C(CO)OC1n1c(O)cc(N)nc1=O,4.141259470457172
C=Cc1cc(N)nc(=O)n1C1CC(O)C(CO)O1,4.1392033574695635
Nc1ccn(C2CC(O)C(C(O)(O)O)O2)c(=O)n1,4.1375994524460165
Nc1ccn(C2(c3ccccc3)CC(O)C(COO)O2)c(=O)n1,4.136133607120243
C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,4.13439932524524
Nc1ccn(C2(c3ccccc3)CC(O)C(O)(CO)O2)c(=O)n1,4.134131972504858
COC(O)C1OC(n2ccc(N)nc2=O)CC1O,4.133774835449323
CC=C1C(O)C(CO)OC1n1ccc(N)nc1=O,4.133560343340838
Nc1ccn(C2CC(O)(O)C(C(O)O)O2)c(=O)n1,4.13339774021914
Nc1ccn(C2CC(O)(CO)C(CO)O2)c(=O)n1,4.129121096873018
CC(O)C1OC(n2ccc(NO)nc2=O)CC1O,4.128425698871615
Cc1cc(N)nc(=O)n1C1CC(C)(O)C(CO)O1,4.128380221676785
Nc1nc(=O)n(C2CC(OO)C(CO)O2)cc1O,4.12800775307396
COCC1(O)OC(n2ccc(N)nc2=O)CC1O,4.127552808019015
O=c1nc(NO)ccn1C1CC(O)(O)C(CO)O1,4.127066833625732
Nc1ccn(C2CC(OO)C(COO)O2)c(=O)n1,4.126586798599863
CC1(CO)OC(n2ccc(N)nc2=O)CC1(O)O,4.126457355603755
COC1CC(n2ccc(N)nc2=O)OC1(O)CO,4.1239132475794555
CC1(n2ccc(N)nc2=O)CC(O)C(CO)(c2ccccc2)O1,4.123340626351013
CC1(n2ccc(N)nc2=O)OC(CO)C(O)C1O,4.123285431995632
CC=C(O)C1OC(n2ccc(N)nc2=O)CC1O,4.123235068615562
Nc1ccn(C2CC(O)C(O)(C(=O)O)O2)c(=O)n1,4.123228298599863
Nc1ccn(C2OC(CO)C(O)(O)C2O)c(=O)n1,4.121543683215249
Nc1ccn(C2CC(O)(O)C(COO)O2)c(=O)n1,4.121064949795278
Nc1ccn(C2(O)CC(O)(c3ccccc3)C(CO)O2)c(=O)n1,4.12023389558178
CNc1ccn(C2CC(O)C(O)(CO)O2)c(=O)n1,4.12011261963597
Nc1ccn(C2OC(O)(CO)C(O)C2O)c(=O)n1,4.118323893534095
COC1(CO)OC(n2ccc(N)nc2=O)CC1O,4.116447627485263
C=Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1C,4.111949040358104
C=Nc1ccn(C2CC(O)C(COC)O2)c(=O)n1,4.1109434139844785
O=Nc1ccn(C2CC(O)C(C(=O)O)O2)c(=O)n1,4.10945955841148
Nc1cc(O)n(C2CC(O)C(CO)(c3ccccc3)O2)c(=O)n1,4.107863222504858
Cc1cc(N)nc(=O)n1C1CC(O)(O)C(CO)O1,4.104545817142216
Nc1ccn(C2OC(CO)C(O)(O)C2=O)c(=O)n1,4.101352547911446
C=Nc1ccn(C2CC(O)C(C(O)c3ccccc3)O2)c(=O)n1,4.100364749391753
Cc1cc(N)nc(=O)n1C1CC(O)C(C(C)O)O1,4.099135431995633
O=c1nc(N(O)O)ccn1C1CC(O)C(CO)O1,4.0977016306249805
C=C1C(OC)C(CO)OC1n1ccc(N)nc1=O,4.097390798599863
CCC1(O)CC(n2ccc(N)nc2=O)OC1CO,4.096870861394211
Nc1ccn(C2(c3cccc(O)c3)CC(O)C(CO)O2)c(=O)n1,4.095250241735628
O=C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,4.095023106292169
O=c1nc(NO)ccn1C1CC(OO)C(CO)O1,4.094898490907554
CC1C(n2ccc(N)nc2=O)OC(C)(CO)C1O,4.093744085841786
CC1(CO)OC(c2ccccc2)(n2ccc(N)nc2=O)CC1O,4.090414905197166
Nc1cc(O)n(C2(c3ccccc3)CC(O)C(CO)O2)c(=O)n1,4.089906491735628
O=c1nc(NO)ccn1C1(c2ccccc2)CC(O)C(CO)O1,4.088837275759296
C=C1C(O)C(CO)OC1(c1ccccc1)n1ccc(N)nc1=O,4.088524039812551
CC1(O)CC(c2ccccc2)(n2ccc(N)nc2=O)OC1CO,4.0870463955817815
Nc1nc(=O)n(C2(c3ccccc3)CC(O)C(CO)O2)cc1O,4.08564230904332
CC(O)C1OC(n2ccc(N)nc2=O)C(C)C1O,4.085522926523113
COCC1(C)OC(n2ccc(N)nc2=O)CC1O,4.082315445381652
O=Nc1ccn(C2CC(O)(c3ccccc3)C(CO)O2)c(=O)n1,4.082067571617285
CCC1(CO)OC(n2ccc(N)nc2=O)CC1O,4.081306654172861
CC=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,4.076444337061401
Nc1nc(=O)n(C2CC(O)C(COO)O2)cc1O,4.074646371598292
Cc1cn(C2CC(O)C(C)(CO)O2)c(=O)nc1N,4.074460990907555
Cc1cc(N)nc(=O)n1C1OC(CO)C(O)C1=O,4.071498490907555
Cc1cc(N)nc(=O)n1C1CC(OO)C(CO)O1,4.068260186354965
CC1(CO)OC(n2ccc(N)nc2=O)C(O)C1O,4.0655238935340945
C=C1C(O)C(C(=O)O)OC1n1ccc(N)nc1=O,4.064884067830631
Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N=O,4.061308851975059
CC1C(OO)C(CO)OC1n1ccc(N)nc1=O,4.061133391179306
Nc1cc(O)n(C2CC(O)C(C(=O)O)O2)c(=O)n1,4.060770606292171
C=C1C(n2ccc(N)nc2=O)OC(CO)(c2ccccc2)C1O,4.060277885966398
CC(O)(O)C1OC(n2ccc(N)nc2=O)CC1O,4.058829260138324
COC1CC(n2ccc(N)nc2=O)OC1(C)CO,4.0583050843141475
CC1C(O)C(COO)OC1n1ccc(N)nc1=O,4.055648618808819
CC1(n2ccc(N)nc2=O)CC(O)(c2ccccc2)C(CO)O1,4.055552885966397
CNc1ccn(C2CC(O)C(C)(CO)O2)c(=O)n1,4.054504456370664
Nc1ccn(C2(c3ccccc3O)CC(O)C(CO)O2)c(=O)n1,4.050901443658705
C=Nc1ccn(C2OC(CO)C(O)C2c2ccccc2)c(=O)n1,4.047071968326665
C=C1C(O)C(COC)OC1n1ccc(N)nc1=O,4.046742132979768
Nc1cc(C=O)n(C2CC(O)C(CO)O2)c(=O)n1,4.045453592948371
CC1(C(=O)O)OC(n2ccc(N)nc2=O)CC1O,4.0442388755229395
Nc1cc(O)n(C2CC(O)(c3ccccc3)C(CO)O2)c(=O)n1,4.043227645581781
O=c1nc(NO)ccn1C1CC(O)C(COO)O1,4.0426043370614
C=C1C(O)C(CO)OC1n1cc(C)c(N)nc1=O,4.042254260138323
CC1(n2ccc(N)nc2=O)CC(O)C(C(O)c2ccccc2)O1,4.042252807823706
Nc1nc(=O)n(C2CC(O)C(CO)O2)c(O)c1O,4.041942721676786
C=C(OC)C1OC(n2ccc(N)nc2=O)CC1O,4.041268663592013
COC1CC(n2ccc(N=O)nc2=O)OC1CO,4.036149260138324
CC(O)C1(c2ccccc2)OC(n2ccc(N)nc2=O)CC1O,4.035143673208321
Nc1nc(=O)n(C2CC(O)C(CO)(c3ccccc3)O2)cc1O,4.035121155197167
C=C1C(O)C(CO)OC1n1ccc(NC)nc1=O,4.034950296245075
CC1C(O)C(CO)OC1n1cc(O)c(N)nc1=O,4.031946970457172
COC(C)C1OC(n2ccc(N)nc2=O)CC1O,4.0315421823880975
Nc1ccn(C2OC(CO)C(O)C2C=O)c(=O)n1,4.02744485114791
Nc1ccn(C2CC(OOO)C(CO)O2)c(=O)n1,4.026324029369094
Nc1ccn(C2CC(OO)C(CO)(c3ccccc3)O2)c(=O)n1,4.022910411853971
Nc1ccn(C2(c3ccc(O)cc3)CC(O)C(CO)O2)c(=O)n1,4.022800241735628
C=CC1C(O)C(CO)OC1n1ccc(N)nc1=O,4.022754113314314
Cc1cccc(C2(n3ccc(N)nc3=O)CC(O)C(CO)O2)c1,4.019176443658704
COC1C(=O)C(n2ccc(N)nc2=O)OC1CO,4.016842917909125
CC1C(O)C(CO)OC1(c1ccccc1)n1ccc(N)nc1=O,4.016674202054475
C=C(O)C1OC(n2cc(C)c(N)nc2=O)CC1O,4.015369644753708
Cc1cc(N)nc(=O)n1C1CC(O)C(COO)O1,4.014898804879297
O=c1nc(NO)ccn1C1CC(O)C(CO)(c2ccccc2)O1,4.013241536114325
